GHCND,LAT,LON,ELEV,ST,NAME
USS0016H06S,41.67,-116.07,2026.9,NV ,Columbia Basin
USS0016H07S,41.32,-116.34,2347.0,NV ,Toe Jam
USS0016H08S,41.82,-116.1,2133.6,NV ,Fawn Creek
USS0016H11S,41.34,-116.98,2261.6,NV ,Snowstorm Mtn
USS0016J01S,40.36,-116.86,2255.5,NV ,Lewis Peak
USS0017A01S,48.69,-117.18,1524.0,WA ,Bunchgrass Mdw
USS0017B04S,47.88,-117.09,1432.6,WA ,Quartz Peak
USS0017B06S,47.86,-117.04,1283.2,ID ,Ragged Mountain
USS0017C04S,46.18,-117.54,1737.4,WA ,Spruce Springs
USS0017C05S,46.12,-117.85,1685.5,WA ,Touchet
USS0017C06S,46.24,-117.39,1219.2,WA ,Sourdough Gulch
USS0017D07S,45.08,-117.55,1749.6,OR ,Taylor Green
USS0017D08S,45.0,-117.17,1645.9,OR ,Schneider Meadows
USS0017D20S,45.98,-117.95,1700.8,OR ,Milk Shakes
USS0017H02S,41.75,-117.53,2107.7,NV ,Buckskin Lower
USS0017H07S,41.52,-117.63,1828.8,NV ,Lamance Creek
USS0017H08S,41.67,-117.57,2603.9,NV ,Granite Peak
USS0017J02S,40.88,-117.59,2010.5,NV ,Golconda
USS0017K04S,39.29,-117.11,2650.2,NV ,Big Creek Sum
USS0018A19S,48.19,-118.46,1338.1,WA ,Gold Mountain
USS0018A21S,48.86,-118.4,1426.5,WA ,Sentinel Butte
USS0018A26S,48.95,-118.99,1633.7,WA ,Gold Axe Camp
USS0018D04S,45.56,-118.45,1158.2,OR ,Emigrant Springs
USS0018D06S,45.27,-118.85,1514.9,OR ,Lucky Strike
USS0018D08S,45.19,-118.55,1472.2,OR ,County Line
USS0018D09S,45.15,-118.22,1569.7,OR ,Beaver Reservoir
USS0018D19S,45.7,-118.11,1499.6,OR ,High Ridge
USS0018D20S,45.36,-118.47,1380.7,OR ,Bowman Springs
USS0018D21S,45.07,-118.15,1716.0,OR ,Wolf Creek
USS0018E03S,44.87,-118.11,1679.4,OR ,Eilertson Meadows
USS0018E05S,44.83,-118.19,1783.1,OR ,Bourne
USS0018E08S,44.76,-118.31,1649.0,OR ,Gold Center
USS0018E09S,44.66,-118.43,1569.7,OR ,Tipton
USS0018E16S,44.25,-118.52,1789.2,OR ,Blue Mountain Spring
USS0018E18S,44.21,-118.64,1597.2,OR ,Lake Creek R.S.
USS0018F01S,44.01,-118.84,1612.4,OR ,Rock Springs
USS0018G01S,42.75,-118.69,2130.6,OR ,Silvies
USS0018G02S,42.71,-118.63,2334.8,OR ,Fish Creek
USS0018H01S,41.97,-118.19,1981.2,NV ,Disaster Peak
USS0018H02S,41.49,-119.0,2319.2,NV ,Summit Lk
USS0019A02S,48.66,-119.84,1359.4,WA ,Salmon Meadows
USS0019A13S,48.36,-119.08,1527.0,WA ,Moses Mtn
USS0019D02S,45.19,-119.25,1758.7,OR ,Arbuckle Mtn
USS0019D03S,45.11,-119.5,1569.7,OR ,Madison Butte
USS0019E03S,44.45,-119.93,1783.1,OR ,Derr.
USS0019E07S,44.26,-119.02,1600.2,OR ,Starr Ridge
USS0019F01S,43.95,-119.54,1898.9,OR ,Snow Mountain
USS0019K04S,39.16,-119.9,2401.8,NV ,Marlette Lake
USS0019K07S,39.32,-119.89,2682.5,NV ,Mt Rose Ski Area
USS0019K08S,39.46,-119.94,2514.3,NV ,Big Meadow
USS0019L03S,38.85,-119.94,2370.1,CA ,Hagan's Meadow
USS0019L05S,38.61,-119.92,2455.8,CA ,Blue Lakes
USS0019L06S,38.51,-119.63,2357.9,CA ,Poison Flat
USS0019L07S,38.31,-119.6,2690.5,CA ,Sonora Pass
USS0019L08S,38.3,-119.55,2194.0,CA ,Leavitt Meadows
USS0019L13S,38.07,-119.23,2878.8,CA ,Virginia Lakes Ridge
USS0019L17S,38.44,-119.37,2814.2,CA ,Lobdell Lake
USS0019L19S,38.55,-119.8,2671.6,CA ,Ebbetts Pass
USS0019L24S,38.92,-119.92,2615.8,CA ,Heavenly Valley
USS0019L38S,38.28,-119.61,2931.3,CA ,Leavitt Lake
USS0019L39S,38.67,-119.82,1863.9,CA ,Spratt Creek
USS0019L40S,38.67,-119.61,2532.9,CA ,Monitor Pass
USS0019L41S,38.72,-119.89,2477.7,CA ,Burnside Lake
USS0019L42S,38.4,-119.54,2838.6,CA ,Summit Meadow
USS0019L43S,38.68,-119.96,2443.6,CA ,Forestdale Creek
USS0019L44S,38.84,-119.89,2608.2,CA ,Horse Meadow
USS0019L45S,38.69,-119.99,2546.0,CA ,Carson Pass
USS0020A05S,48.72,-120.66,1978.2,WA ,Harts Pass
USS0020A07S,48.53,-120.99,1316.7,WA ,Thunder Basin
USS0020A09S,48.52,-120.74,1490.5,WA ,Rainy Pass
USS0020A23S,48.2,-120.92,1822.7,WA ,Lyman Lake
USS0020A41S,48.57,-120.78,1197.9,WA ,Swamp Creek
USS0020A46S,48.07,-120.85,893.1,WA ,Trinity
USS0020B02S,47.35,-120.68,1292.4,WA ,Blewett Pass
USS0020B07S,47.29,-120.37,1319.8,WA ,Upper Wheeler
USS0020B11S,47.28,-120.49,1642.9,WA ,Grouse Camp
USS0020B24S,47.99,-120.57,1094.2,WA ,Pope Ridge
USS0020B25S,47.23,-120.29,1670.3,WA ,Trough
USS0020D01S,45.99,-120.68,1207.0,WA ,Satus Pass
USS0020D02S,45.99,-120.81,1633.7,WA ,Indian Rock
USS0020E02S,44.43,-120.33,1655.1,OR ,Ochoco Meadows
USS0020G02S,42.7,-120.8,2158.0,OR ,Summer Rim
USS0020G06S,42.32,-120.83,1743.5,OR ,Quartz Mountain
USS0020G09S,42.13,-120.84,1758.7,OR ,Strawberry
USS0020G12S,42.64,-120.95,1883.7,OR ,Crazyman Flat
USS0020H01S,41.99,-120.72,1731.3,CA ,State Line
USS0020H02S,41.89,-120.75,1575.8,CA ,Crowder Flat
USS0020H06S,41.58,-120.3,2142.7,CA ,Cedar Pass
USS0020H12S,41.99,-120.18,2243.3,CA ,Dismal Swamp
USS0020H13S,41.24,-120.79,1886.7,CA ,Adin Mtn
USS0020K03S,39.49,-120.28,1967.8,CA ,Independence Creek
USS0020K04S,39.45,-120.29,2134.5,CA ,Independence Camp
USS0020K05S,39.43,-120.31,2545.7,CA ,Independence Lake
USS0020K13S,39.3,-120.18,1983.9,CA ,Truckee #2
USS0020K25S,39.14,-120.22,2028.4,CA ,Ward Creek #3
USS0020K27S,39.17,-120.15,2071.7,CA ,Tahoe City Cross
USS0020K30S,39.19,-120.26,2447.2,CA ,Squaw Valley G.C.
USS0020K31S,39.33,-120.37,2089.4,CA ,Css Lab
USS0020L02S,39.0,-120.13,2343.6,CA ,Rubicon #2
USS0020L06S,38.85,-120.08,2337.8,CA ,Echo Peak
USS0020L10S,38.93,-120.05,1900.7,CA ,Fallen Leaf
USS0021A01S,48.88,-121.26,1106.4,WA ,Beaver Pass
USS0021A09S,48.76,-121.7,1072.9,WA ,Marten Ridge
USS0021A28S,48.93,-121.2,1777.0,WA ,Brown Top
USS0021A31S,48.87,-121.79,1228.3,WA ,Wells Creek
USS0021A32S,48.69,-121.91,926.6,WA ,Elbow Lake
USS0021A35S,48.98,-121.08,515.1,WA ,Hozomeen Camp
USS0021A36S,48.82,-121.93,1514.9,WA ,MF Nooksack
USS0021B04S,47.54,-121.09,1045.5,WA ,Fish Lake
USS0021B10S,47.27,-121.34,1173.5,WA ,Stampede Pass
USS0021B13S,47.02,-121.46,1767.8,WA ,Corral Pass
USS0021B17S,47.3,-121.6,1161.3,WA ,Rex River
USS0021B20S,47.33,-121.47,911.4,WA ,Tinkham Creek
USS0021B31S,47.16,-121.42,1414.3,WA ,Sawmill Ridge
USS0021B42S,47.28,-121.67,975.4,WA ,Cougar Mountain
USS0021B48S,47.78,-121.7,1066.8,WA ,Alpine Meadows
USS0021B50S,47.2,-121.78,1188.7,WA ,Lynn Lake
USS0021B51S,47.38,-121.06,1322.8,WA ,Sasse Ridge
USS0021B55S,47.37,-121.44,1228.3,WA ,Olallie Meadows
USS0021B59S,47.28,-121.47,984.5,WA ,Meadows Pass
USS0021B60S,47.68,-121.61,1008.9,WA ,Skookum Creek
USS0021B63S,47.04,-121.94,1271.0,WA ,Burnt Mountain
USS0021C13S,46.09,-121.76,1307.6,WA ,Surprise Lakes
USS0021C14S,46.35,-121.51,1374.6,WA ,Potato Hill
USS0021C17S,46.91,-121.48,1649.0,WA ,Morse Lake
USS0021C20S,46.18,-121.93,1036.3,WA ,Spencer Meadow
USS0021C26S,46.27,-121.96,1197.9,WA ,Lone Pine
USS0021C28S,46.64,-121.38,1353.3,WA ,White Pass E.S.
USS0021C33S,46.62,-121.39,1767.8,WA ,Pigtail Peak
USS0021C35S,46.78,-121.75,1563.6,WA ,Paradise
USS0021C38S,46.81,-121.33,1405.1,WA ,Bumping Ridge
USS0021C39S,46.36,-121.08,1560.6,WA ,Lost Horse
USS0021C40S,46.93,-121.95,963.2,WA ,Mowich
USS0021C43S,46.64,-121.83,1149.1,WA ,Skate Creek
USS0021C44S,46.32,-121.94,1353.3,WA ,Pinto Rock
USS0021D01S,45.62,-121.7,1008.9,OR ,Greenpoint
USS0021D04S,45.46,-121.7,1344.2,OR ,Red Hill
USS0021D12S,45.19,-121.69,1161.3,OR ,Clear Lake
USS0021D14S,45.04,-121.93,1042.4,OR ,Peavine Ridge
USS0021D33S,45.43,-121.86,1112.5,OR ,Blazed Alder
USS0021E04S,44.59,-121.97,789.4,OR ,Marion Forks
USS0021E05S,44.44,-121.95,1140.0,OR ,Santiam Jct.
USS0021E06S,44.42,-121.86,1460.0,OR ,Hogg Pass
USS0021E07S,44.21,-121.87,1453.9,OR ,Mckenzie
USS0021E13S,44.14,-121.64,1734.3,OR ,Three Creeks Meadow
USS0021F10S,43.51,-121.98,1496.6,OR ,New Crescent Lake
USS0021F12S,42.96,-121.18,1749.6,OR ,Silver Creek
USS0021F21S,43.8,-121.95,1688.6,OR ,Irish Taylor
USS0021F22S,43.23,-121.81,1478.3,OR ,Chemult Alternate
USS0021G03S,42.69,-121.43,1533.1,OR ,Taylor Butte
USS0021G04S,42.21,-121.13,1490.5,OR ,Gerber Reservoir
USS0021G16S,42.41,-121.68,2081.8,OR ,Swan Lake Mtn
USS0021G17S,42.79,-121.98,1645.9,OR ,Sun Pass
USS0022C09S,46.15,-122.15,1048.5,WA ,June Lake
USS0022C10S,46.19,-122.25,1216.2,WA ,Sheep Canyon
USS0022C12S,46.26,-122.18,1072.9,WA ,Spirit Lake
USS0022C13S,46.16,-122.18,1353.3,WA ,Swift Creek
USS0022D01S,45.9,-122.22,762.0,WA ,Calamity
USS0022D02S,45.55,-122.0,932.7,OR ,North Fork
USS0022D03S,45.45,-122.03,819.9,OR ,South Fork Bull Run
USS0022E07S,44.39,-122.17,1072.9,OR ,Jump Off Joe
USS0022E08S,44.52,-122.09,1124.7,OR ,Daly Lake
USS0022E09S,44.61,-122.23,1225.3,OR ,Little Meadows
USS0022E10S,44.33,-122.09,1438.7,OR ,Bear Grass
USS0022E11S,44.3,-122.04,996.7,OR ,Smith Ridge
USS0022F03S,43.59,-122.06,1554.5,OR ,Cascade Summit
USS0022F04S,43.61,-122.12,1286.3,OR ,Salt Creek Falls
USS0022F14S,43.45,-122.14,1709.9,OR ,Summit Lake
USS0022F18S,43.19,-122.14,1609.3,OR ,Diamond Lake
USS0022F42S,43.67,-122.57,1502.7,OR ,Holland Meadows
USS0022F43S,43.9,-122.03,1508.8,OR ,Roaring River
USS0022F45S,43.23,-122.43,987.6,OR ,Toketee Airstrip
USS0022G06S,42.87,-122.17,1831.8,OR ,Annie Springs
USS0022G12S,42.44,-122.23,1819.7,OR ,Fourmile Lake
USS0022G13S,42.41,-122.27,1609.3,OR ,Billie Creek Divide
USS0022G14S,42.38,-122.35,1420.4,OR ,Fish Lk.
USS0022G21S,42.05,-122.85,1844.0,OR ,Big Red Mountain
USS0022G24S,42.53,-122.18,1810.5,OR ,Cold Springs Camp
USS0022G26S,42.22,-122.37,1396.0,OR ,Howard Prairie
USS0022G33S,42.7,-122.14,1737.4,OR ,Sevenmile Marsh
USS0023B06S,47.76,-123.03,1207.0,WA ,Mount Crag
USS0023B16S,47.87,-123.08,1222.2,WA ,Dungeness
USS0023B17S,47.94,-123.43,1527.0,WA ,Waterhole
USS0023B18S,47.71,-123.46,1484.4,WA ,Buckinghorse
USS0023D01S,45.54,-123.37,947.9,OR ,Saddle Mountain
USS0023D02S,45.53,-123.3,627.9,OR ,Seine Creek
USS0023D03S,45.25,-123.28,128.0,OR ,Miller Woods
USS0023G09S,42.72,-123.2,1322.8,OR ,King Mountain
USS0023G15S,42.08,-123.34,1563.6,OR ,Bigelow Camp
USS0041P07S,64.79,-141.23,320.0,AK ,American Creek
USS0042M01S,61.35,-142.71,490.7,AK ,May Creek
USS0044Q07S,65.1,-144.93,868.7,AK ,Upper Chena
USS0045L01S,60.55,-145.75,428.2,AK ,Mt. Eyak
USS0045M07S,61.19,-145.65,533.4,AK ,Upper Tsaina River
USS0045O01S,63.2,-145.63,914.4,AK ,Fielding Lake
USS0045O04S,63.94,-145.4,378.0,AK ,Granite Crk
USS0045R01S,66.57,-145.25,131.1,AK ,Fort Yukon
USS0046M04S,61.08,-146.3,167.6,AK ,Sugarloaf Mtn
USS0046P01S,64.85,-146.21,944.9,AK ,Munson Ridge
USS0046Q01S,65.25,-146.15,853.4,AK ,Mt. Ryan
USS0046Q02S,65.12,-146.73,609.6,AK ,Little Chena Ridge
USS0046Q07S,65.37,-146.59,768.1,AK ,Upper Nome Creek
USS0047O01S,63.31,-147.65,826.0,AK ,Monahan Flat
USS0047P03S,64.85,-147.8,137.2,AK ,Fairbanks F.O.
USS0048U01S,69.42,-148.69,304.8,AK ,Sagwon
USS0049L09S,60.61,-149.06,335.3,AK ,Grandview
USS0049L10S,60.39,-149.69,365.8,AK ,Cooper Lake
USS0049M08S,61.07,-149.48,716.3,AK ,Indian Pass
USS0049M22S,61.11,-149.67,634.0,AK ,Anchorage Hillside
USS0049T01S,68.62,-149.3,929.6,AK ,Imnaviat Creek
USS0049T03S,68.13,-149.48,1463.0,AK ,Atigun Pass
USS0050K05S,59.78,-150.76,701.0,AK ,Middle Fork Bradley
USS0050K06S,59.7,-150.71,381.0,AK ,Nuka Glacier
USS0050K07S,59.73,-150.66,506.0,AK ,Kachemak Creek
USS0050L02S,60.73,-150.48,91.4,AK ,Kenai Moose Pens
USS0050M01S,61.75,-150.89,48.8,AK ,Alexander Lake
USS0050N05S,62.63,-150.78,259.1,AK ,Tokositna Valley
USS0050N07S,62.13,-150.04,114.3,AK ,Susitna Valley High
USS0050O01S,63.54,-150.99,472.4,AK ,Kantishna
USS0050R04S,66.75,-150.67,618.7,AK ,Gobblers Knob
USS0050S01S,67.25,-150.18,317.0,AK ,Coldfoot
USS0051K05S,59.86,-151.32,503.8,AK ,Anchor River Divide
USS0051K14S,59.74,-151.25,402.3,AK ,Mcneil Canyon
USS0051K15S,59.35,-151.85,91.4,AK ,Port Graham
USS0051R01S,66.92,-151.53,195.1,AK ,Bettles Field
USS0053L01S,60.98,-153.92,388.6,AK ,Telaquana Lake
USS0054K01S,59.08,-154.28,42.7,AK ,Mcneil River SGS
USS0062S01S,67.93,-162.28,94.5,AK ,Kelly Station
USS0063P01S,64.53,-163.42,76.2,AK ,Rocky Point
USS0063P02S,64.99,-163.1,30.5,AK ,Pargon Creek
USS0064P01S,64.56,-164.29,7.6,AK ,Johnson's Camp
USW00003016,39.5264,-107.7264,1685.5,CO ,RIFLE GARFIELD CO AP
USW00003017,39.8328,-104.6575,1650.2,CO ,DENVER INTL AP                 
USW00003024,35.695,-101.395,930.9,TX ,BORGER HUTCHINSON CO AP
USW00003026,39.2447,-102.2842,1277.7,CO ,BURLINGTON CARSON AP
USW00003027,35.0028,-105.6628,2159.8,NM ,CLINES CORNERS
USW00003030,36.6817,-101.5053,951.9,OK ,GUYMON MUNI AP
USW00003031,31.9206,-102.3867,914.7,TX ,ODESSA SCHLEMEYER FLD
USW00003032,30.0481,-102.2131,707.7,TX ,DRYDEN TERRELL CO AP
USW00003048,34.3558,-106.8858,1477.4,NM ,SOCORRO 20 N                   
USW00003102,34.0561,-117.6003,289.3,CA ,ONTARIO INTL AP
USW00003103,35.1442,-111.6664,2134.5,AZ ,FLAGSTAFF PULLIAM AP           
USW00003104,33.6267,-116.1594,-36.0,CA ,DESERT RESORTS RGNL AP
USW00003125,32.8356,-114.3942,98.8,AZ ,YUMA PROVING GROUND
USW00003131,32.8158,-117.1394,127.1,CA ,SAN DIEGO MONTGOMERY FLD
USW00003159,34.7411,-118.2117,712.6,CA ,LANCASTER WM J FOX FLD
USW00003164,32.6261,-116.4681,805.0,CA ,CAMPO ASOS
USW00003166,33.8719,-117.9789,29.3,CA ,FULLERTON MUNI AP
USW00003167,33.9228,-118.3342,19.2,CA ,HAWTHORNE MUNI AP
USW00003170,39.6014,-116.0056,1809.3,NV ,EUREKA AIRPORT                 
USW00003171,33.9519,-117.4386,245.4,CA ,RIVERSIDE MUNI AP
USW00003178,32.5722,-116.9794,157.0,CA ,SAN DIEGO BROWN FLD
USW00003179,33.9753,-117.6361,198.1,CA ,CHINO AP
USW00003184,33.6883,-112.0817,443.5,AZ ,PHOENIX DEER VALLEY MUNI AP
USW00003192,33.6228,-111.9106,449.0,AZ ,SCOTTSDALE MUNI AP
USW00003195,35.9461,-112.1547,2013.5,AZ ,GRAND CANYON NP AP
USW00003196,31.4208,-110.8458,1198.5,AZ ,NOGALES INTL AP
USW00003758,35.9706,-79.0931,171.3,NC ,DURHAM 11 W                    
USW00003802,39.2956,-80.2289,366.7,WV ,CLARKSBURG BENEDUM AP
USW00003810,35.7425,-81.3819,348.4,NC ,HICKORY FAA AP                 
USW00003811,35.5931,-88.9167,132.0,TN ,JACKSON MCKELLAR AP
USW00003812,35.4319,-82.5375,645.3,NC ,ASHEVILLE RGNL AP              
USW00003816,37.0683,-88.7719,119.5,KY ,PADUCAH                        
USW00003820,33.3644,-81.9633,40.2,GA ,AUGUSTA BUSH FLD AP            
USW00003822,32.13,-81.21,14.0,GA ,SAVANNAH INTL AP               
USW00003849,37.0872,-84.0769,362.1,KY ,LONDON CORBIN AP               
USW00003856,34.6439,-86.7861,190.2,AL ,HUNTSVILLE INTL AP             
USW00003860,38.365,-82.555,251.2,WV ,HUNTINGTON TRI STATE AP        
USW00003868,39.4519,-87.3089,175.3,IN ,TERRE HAUTE HULMAN RGNL AP
USW00003870,34.8831,-82.2203,286.5,SC ,GREER                          
USW00003872,37.7836,-81.1231,766.3,WV ,BECKLEY RALEIGH CO AP          
USW00003878,31.8606,-86.0122,121.0,AL ,TROY MUNI AP
USW00003889,37.5908,-83.3131,415.7,KY ,JACKSON                        
USW00003894,36.6239,-87.4194,170.7,TN ,CLARKSVILLE OUTLAW AP          
USW00003901,32.3847,-94.7117,111.3,TX ,LONGVIEW E TX RGNL AP          
USW00003904,30.5892,-96.3647,93.0,TX ,COLLEGE STN                    
USW00003927,32.8978,-97.0189,170.7,TX ,DALLAS FT WORTH AP             
USW00003928,37.6544,-97.4425,406.9,KS ,WICHITA                        
USW00003932,35.21,-99.12,585.8,OK ,CLINTON SHERMAN AP
USW00003935,37.2253,-89.5706,102.4,MO ,CAPE GIRARDEAU MUNI AP         
USW00003937,30.125,-93.2158,4.0,LA ,LAKE CHARLES                   
USW00003940,32.3206,-90.0778,100.6,MS ,JACKSON INTL AP                
USW00003945,38.8169,-92.2183,272.2,MO ,COLUMBIA RGNL AP               
USW00003947,39.2972,-94.7306,306.3,MO ,KANSAS CITY INTL AP            
USW00003950,34.5583,-98.4172,325.8,OK ,LAWTON MUNI AP
USW00003952,34.8364,-92.2619,173.1,AR ,LITTLE ROCK                    
USW00003953,35.8311,-90.6464,79.9,AR ,JONESBORO MUNI AP
USW00003954,35.5342,-97.6469,395.3,OK ,OKLAHOMA CITY POST AP
USW00003957,37.2839,-98.5528,467.9,KS ,MEDICINE LODGE                 
USW00003959,36.7683,-96.0261,217.9,OK ,BARTLESVILLE F P FLD           
USW00003962,34.29,-93.06,163.1,AR ,HOT SPRINGS ASOS
USW00003963,38.5911,-92.1558,174.7,MO ,JEFFERSON CITY MEM AP
USW00003965,36.1625,-97.0894,299.9,OK ,STILLWATER RGNL AP
USW00003971,32.6808,-96.8681,200.6,TX ,DALLAS REDBIRD AP
USW00003991,33.2061,-97.1989,195.7,TX ,DENTON MUNI AP
USW00003996,32.35,-91.0278,26.2,LA ,TALLULAH VICKSBURG AP
USW00003999,30.7406,-98.2353,392.6,TX ,BURNET MUNI AP
USW00004110,42.7267,-114.4564,1233.8,ID ,JEROME CO AP
USW00004112,44.1708,-114.9272,1979.7,ID ,STANLEY RS
USW00004114,44.5228,-114.215,1534.1,ID ,CHALLIS AP
USW00004201,45.7728,-122.8611,16.8,OR ,SCAPPOOSE IND AP
USW00004725,42.1997,-75.985,489.5,NY ,BINGHAMTON                     
USW00004726,40.3161,-78.8339,696.2,PA ,JOHNSTOWN CAMBRIA CO AP
USW00004751,41.8031,-78.6403,645.3,PA ,BRADFORD RGNL AP
USW00004780,42.5519,-71.7558,106.1,MA ,FITCHBURG MUNI AP
USW00004781,40.7939,-73.1017,25.6,NY ,ISLIP LI MACARTHUR AP          
USW00004803,45.6308,-89.4653,487.4,WI ,RHINELANDER ONEIDA AP
USW00004808,41.77,-88.4814,216.4,IL ,CHICAGO AURORA MUNI AP
USW00004836,47.2856,-68.3133,301.1,ME ,FRENCHVILLE AROOSTOOK AP
USW00004840,43.77,-88.4864,246.6,WI ,FOND DU LAC CO AP
USW00004842,40.8731,-81.8867,346.6,OH ,WOOSTER WAYNE CO AP
USW00004845,42.595,-87.9381,226.5,WI ,KENOSHA RGNL AP
USW00004850,40.7083,-84.0267,297.2,OH ,LIMA ALLEN CO AP
USW00004851,41.3375,-84.4289,215.8,OH ,DEFIANCE MEM AP
USW00004852,40.4719,-81.4236,272.8,OH ,NEW PHILADELPHIA FLD
USW00004853,41.5175,-81.6836,178.0,OH ,CLEVELAND BURKE AP
USW00004854,45.0133,-84.7014,406.9,MI ,GAYLORD OTSEGO CO AP
USW00004858,40.0228,-82.4625,269.4,OH ,NEWARK HEATH AP
USW00012812,26.9172,-81.9914,7.6,FL ,PUNTA GORDA CHARLOTTE CO AP
USW00012815,28.4339,-81.325,27.4,FL ,ORLANDO INTL AP                
USW00012816,29.6919,-82.2756,37.5,FL ,GAINESVILLE RGNL AP            
USW00012819,28.8208,-81.8097,23.5,FL ,LEESBURG MUNI AP
USW00012832,29.7333,-85.0333,5.8,FL ,APALACHICOLA AP                
USW00012834,29.1828,-81.0483,9.4,FL ,DAYTONA BEACH INTL AP          
USW00012835,26.585,-81.8614,4.6,FL ,FT MYERS PAGE FLD AP           
USW00012836,24.555,-81.7522,1.2,FL ,KEY WEST INTL AP               
USW00012838,28.1011,-80.6439,8.2,FL ,MELBOURNE INTL AP              
USW00012839,25.7906,-80.3164,8.8,FL ,MIAMI INTL AP                  
USW00012841,28.5453,-81.3331,32.9,FL ,ORLANDO EXECUTIVE AP
USW00012842,27.9619,-82.5403,5.8,FL ,TAMPA INTL AP                  
USW00012843,27.6531,-80.2428,8.5,FL ,VERO BEACH INTL AP             
USW00012844,26.6847,-80.0994,5.8,FL ,WEST PALM BEACH INTL AP        
USW00012849,26.0719,-80.1536,3.4,FL ,FT LAUDERDALE HOLLYWOOD AP     
USW00012854,28.7797,-81.2436,16.8,FL ,ORLANDO SANFORD AP
USW00012871,27.4014,-82.5586,8.5,FL ,SARASOTA BRADENTON AP
USW00012873,27.9106,-82.6875,3.4,FL ,ST PETERSBURG INTL AP
USW00012876,28.0622,-81.7542,44.5,FL ,WINTER HAVEN GILBERT AP
USW00012885,26.1969,-80.1708,4.3,FL ,FT LAUDERDALE EXECUTIVE AP
USW00012894,26.5361,-81.755,9.4,FL ,FT MYERS SW FL RGNL AP
USW00012895,27.4981,-80.3767,7.3,FL ,FT PIERCE ST LUCIE CO INTL AP
USW00012896,24.7258,-81.0517,2.4,FL ,MARATHON AP
USW00012897,26.1522,-81.7753,2.7,FL ,NAPLES MUNI AP
USW00012907,27.5333,-99.4667,153.9,TX ,LAREDO AFB                     
USW00012912,28.8614,-96.9303,35.1,TX ,VICTORIA RGNL AP               
USW00012916,29.9933,-90.2511,1.2,LA ,NEW ORLEANS INTL AP            
USW00012917,29.9506,-94.0206,4.9,TX ,PORT ARTHUR SE TX AP           
USW00012918,29.6381,-95.2819,13.4,TX ,HOUSTON HOBBY AP               
USW00012919,25.9156,-97.4186,7.0,TX ,BROWNSVILLE                    
USW00012921,29.5442,-98.4839,240.5,TX ,SAN ANTONIO INTL AP            
USW00012923,29.2733,-94.8592,1.5,TX ,GALVESTON SCHOLES FLD          
USW00012924,27.7839,-97.5108,13.7,TX ,CORPUS CHRISTI                 
USW00012935,28.7247,-96.2536,3.7,TX ,PALACIOS MUNI AP
USW00012947,28.4567,-99.2183,145.1,TX ,COTULLA LA SALLE CO AP
USW00012959,26.1839,-98.2539,30.5,TX ,MCALLEN MILLER INTL AP
USW00012960,29.98,-95.36,29.0,TX ,HOUSTON INTERCONT AP           
USW00012962,29.36,-99.1742,280.4,TX ,HONDO MUNI AP
USW00012970,29.3389,-98.4719,174.0,TX ,SAN ANTONIO STINSON AP
USW00012971,29.7036,-98.0281,192.9,TX ,AUSTIN SAN ANTONIO
USW00013722,35.8922,-78.7819,126.8,NC ,RALEIGH DURHAM INTL AP         
USW00013723,36.0969,-79.9433,271.3,NC ,PIEDMONT TRIAD INTL AP         
USW00013729,38.8853,-79.8528,603.2,WV ,ELKINS RANDOLPH CO AP          
USW00013733,37.3208,-79.2067,286.5,VA ,LYNCHBURG RGNL AP              
USW00013734,39.4019,-77.9844,162.8,WV ,MARTINSBURG E WV RGNL AP       
USW00013735,39.3667,-75.0667,21.3,NJ ,MILLVILLE MUNI AP
USW00013736,39.6428,-79.9164,378.0,WV ,MORGANTOWN HART FLD
USW00013737,36.9033,-76.1922,9.1,VA ,NORFOLK INTL AP                
USW00013739,39.8683,-75.2311,3.0,PA ,PHILADELPHIA INTL AP           
USW00013740,37.505,-77.3203,50.0,VA ,RICHMOND INTL AP               
USW00013741,37.3169,-79.9742,358.1,VA ,ROANOKE RGNL AP                
USW00013743,38.8483,-77.0342,3.0,VA ,WASHINGTON REAGAN AP           
USW00013748,34.2675,-77.8997,10.1,NC ,WILMINGTON INTL AP             
USW00013750,36.95,-76.2833,5.2,VA ,NORFOLK NAS
USW00013754,34.9,-76.8833,8.8,NC ,CHERRY POINT MCAS              
USW00013764,38.6892,-75.3592,15.5,DE ,GEORGETOWN SUSSEX CO AP
USW00013766,35.9172,-75.7,4.0,NC ,MANTEO AP
USW00013781,39.6728,-75.6008,24.1,DE ,WILMINGTON NEW CASTLE CO AP    
USW00013782,32.78,-79.9319,3.0,SC ,CHARLESTON CITY                
USW00013786,36.2606,-76.175,4.0,NC ,ELIZABETH CITY CGAS            
USW00013802,38.52,-89.8467,137.2,IL ,BELLEVILLE SIU RSCH
USW00013810,38.2281,-85.6636,164.6,KY ,LOUISVILLE BOWMAN FLD
USW00013833,31.2819,-89.2531,46.0,MS ,HATTIESBURG CHAIN MUNI AP      
USW00013837,33.4669,-82.0386,128.9,GA ,AUGUSTA DANIEL FLD AP
USW00013838,30.6264,-88.0681,7.9,AL ,MOBILE DWTN AP
USW00013841,39.4203,-83.8217,321.9,OH ,CINCINNATI                     
USW00013865,32.3347,-88.7442,89.6,MS ,MERIDIAN KEY FLD               
USW00013866,38.3794,-81.59,277.4,WV ,CHARLESTON YEAGER AP           
